Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
25431.0,24.0,Female,B.Sc,ME,6.01,0,3,3,6,79,5,1,1,Not Placed
19927.0,20.0,Female,B.Tech,IT,7.79,2,4,6,3,68,5,2,0,Not Placed
2229.0,,Female,MCA,ECE,7.63,3,5,9,5,74,4,3,0,Placed
500000.0,22.0,Male,BCA,CSE,7.43,2,5,8,8,59,6,2,1,Placed
40310.0,24.0,Female,BCA,ECE,7.93,2,5,8,5,69,6,2,0,Placed
30765.0,24.0,Female,MCA,IT,8.79,2,5,9,5,90,9,3,0,Placed
42987.0,20.0,Male,MCA,ME,6.2,0,2,2,5,48,7,1,2,Not Placed
12109.0,24.0,Female,B.Tech,ME,5.84,1,4,7,5,42,2,2,1,Not Placed
24878.0,24.0,Male,B.Tech,ME,6.5,2,3,5,5,58,5,1,1,Placed
46458.0,24.0,Male,B.Sc,Civil,8.58,1,4,5,3,91,4,2,0,Not Placed
32708.0,18.0,Male,BCA,IT,6.52,0,3,5,3,55,4,1,0,Not Placed
42528.0,23.0,Male,BCA,Civil,7.6,1,4,5,5,57,4,1,0,Placed
13137.0,,Female,MCA,CSE,7.57,0,4,6,2,69,4,2,0,Not Placed
27520.0,23.0,Female,B.Tech,ECE,8.11,0,4,4,7,87,6,2,0,Not Placed
40103.0,23.0,Male,MCA,ME,9.22,1,6,9,8,77,4,3,1,Placed
16191.0,24.0,Male,B.Tech,IT,7.8,1,4,6,5,69,5,2,2,Not Placed
41537.0,19.0,Male,BCA,ECE,6.04,0,3,5,4,64,5,2,1,Not Placed
20596.0,20.0,Female,B.Sc,ME,5.07,0,2,1,5,56,7,0,1,Not Placed
9574.0,19.0,Male,BCA,IT,6.52,0,5,9,6,67,5,3,0,Placed
31286.0,24.0,Female,BCA,CSE,6.62,1,4,8,7,64,5,2,1,Placed
22958.0,21.0,Female,BCA,Civil,5.88,0,3,5,4,62,5,2,3,Not Placed
19424.0,21.0,Male,MCA,Civil,7.9,0,4,6,7,81,5,2,1,Placed
11277.0,18.0,Male,MCA,ME,9.49,1,5,8,5,97,7,3,0,Placed
,,Male,BCA,CSE,5.79,1,3,6,6,57,7,2,3,Not Placed
,22.0,Female,B.Tech,ME,6.85,1,2,1,3,68,5,1,0,Not Placed
25365.0,18.0,Female,B.Sc,IT,6.69,0,5,9,7,55,5,2,1,Placed
31406.0,,Male,B.Tech,CSE,5.32,2,3,5,4,37,6,1,2,Not Placed
8594.0,20.0,Female,BCA,CSE,8.57,1,5,9,5,83,6,3,0,Placed
47984.0,24.0,Female,BCA,ME,7.14,2,4,7,6,77,8,2,0,Placed
8057.0,,Female,B.Sc,ME,7.87,1,4,5,4,83,5,2,2,Not Placed
9524.0,19.0,Female,BCA,CSE,6.26,1,3,4,5,60,5,1,2,Not Placed
26919.0,21.0,Male,MCA,IT,6.73,0,4,7,6,44,7,2,0,Not Placed
17789.0,20.0,Male,B.Tech,Civil,6.67,0,2,2,4,65,5,1,0,Not Placed
28571.0,23.0,Female,B.Tech,ME,5.94,2,3,6,5,55,6,2,3,Not Placed
,24.0,Male,MCA,ME,7.15,0,2,1,7,83,5,1,1,Not Placed
31438.0,20.0,Female,B.Tech,ECE,5.12,0,2,2,4,52,6,1,3,Not Placed
24992.0,18.0,Female,B.Tech,Civil,5.85,0,3,5,5,52,6,1,1,Not Placed
30840.0,22.0,Female,BCA,IT,8.59,2,5,8,6,87,7,3,0,Placed
13498.0,21.0,Male,BCA,CSE,6.76,0,4,6,8,71,5,2,1,Placed
34345.0,23.0,Female,B.Sc,CSE,6.81,0,3,4,7,57,6,1,0,Not Placed
39183.0,23.0,Female,B.Sc,CSE,7.55,1,5,9,4,78,8,3,1,Not Placed
49997.0,22.0,Female,BCA,ME,7.62,0,3,4,4,79,6,1,0,Not Placed
10959.0,22.0,,BCA,ME,6.42,0,3,3,5,59,8,1,2,Not Placed
4548.0,19.0,Female,B.Sc,ME,7.76,0,4,6,5,80,5,2,0,Placed
26094.0,22.0,Female,MCA,Civil,7.0,0,3,3,7,69,6,1,0,Not Placed
28703.0,19.0,Male,B.Sc,ME,6.82,1,3,4,7,75,5,1,0,Not Placed
11676.0,21.0,Male,B.Sc,Civil,6.27,1,3,5,6,61,5,2,1,Not Placed
30620.0,,,BCA,Civil,8.98,0,4,5,6,75,5,2,1,Placed
,18.0,Female,BCA,CSE,6.22,0,3,5,4,71,7,2,3,Not Placed
46205.0,18.0,Female,B.Sc,IT,7.47,2,4,7,5,86,5,2,2,Not Placed
,20.0,,BCA,IT,9.44,1,6,10,8,83,7,3,0,Placed
43563.0,18.0,Female,BCA,ECE,7.92,0,4,6,4,75,5,2,0,Not Placed
32015.0,21.0,Male,B.Sc,CSE,6.97,0,5,9,4,80,3,3,0,Not Placed
41254.0,18.0,Female,B.Sc,CSE,6.61,1,3,5,6,78,6,2,0,Placed
3919.0,23.0,Female,B.Tech,IT,5.88,0,3,4,5,35,5,1,2,Not Placed
21825.0,24.0,Male,B.Sc,Civil,6.63,0,3,4,4,76,5,1,0,Not Placed
31068.0,20.0,,MCA,CSE,8.12,1,5,9,3,79,6,3,0,Not Placed
14019.0,18.0,Female,B.Sc,CSE,7.82,0,4,6,7,79,4,2,0,Placed
37958.0,24.0,,MCA,ECE,9.6,1,5,7,6,97,6,2,0,Placed
11148.0,19.0,Male,BCA,CSE,6.16,1,4,6,6,46,6,2,1,Not Placed
,22.0,Male,B.Sc,CSE,4.71,0,2,2,5,35,6,0,3,Not Placed
26924.0,18.0,Female,MCA,IT,7.3,2,5,9,6,80,5,3,1,Placed
34890.0,21.0,Female,B.Sc,ME,7.57,3,4,7,5,85,5,2,0,Placed
20576.0,23.0,Female,MCA,ME,7.82,0,4,6,4,75,5,2,0,Not Placed
,21.0,Female,MCA,CSE,8.57,3,5,8,7,68,4,2,0,Placed
49477.0,19.0,Female,BCA,CSE,7.83,3,5,8,7,63,7,2,0,Placed
29507.0,22.0,Male,BCA,CSE,7.26,1,5,8,7,76,5,2,0,Placed
1286.0,24.0,,B.Sc,ECE,7.48,0,4,5,5,75,5,2,0,Placed
,21.0,Male,BCA,IT,7.62,0,3,3,8,70,7,1,0,Not Placed
16935.0,24.0,,MCA,ME,6.6,0,3,3,5,63,5,1,0,Not Placed
6546.0,23.0,Male,BCA,IT,7.55,1,4,7,7,95,7,2,0,Placed
21750.0,21.0,Male,BCA,ECE,5.74,1,2,2,6,57,6,1,1,Not Placed
19615.0,22.0,Male,BCA,CSE,6.97,1,5,10,5,80,6,3,0,Placed
44968.0,18.0,Male,B.Sc,CSE,6.79,1,4,7,4,79,6,2,0,Not Placed
25986.0,24.0,Female,B.Sc,ME,7.28,1,4,6,6,73,5,2,1,Placed
37348.0,20.0,,B.Tech,ECE,5.93,0,3,4,6,66,6,1,1,Not Placed
,20.0,,BCA,ECE,7.29,1,5,9,8,81,6,3,0,Placed
34623.0,19.0,Female,MCA,ECE,7.01,0,4,6,6,67,8,2,0,Placed
9076.0,21.0,Male,MCA,ECE,6.34,2,4,7,5,65,5,2,1,Not Placed
,18.0,Female,MCA,ECE,4.5,0,2,4,6,35,4,1,1,Not Placed
,23.0,,B.Tech,IT,7.95,1,5,8,5,92,6,3,1,Placed
22128.0,21.0,,B.Sc,ME,7.71,2,4,6,6,88,5,2,2,Not Placed
49622.0,18.0,Male,MCA,ECE,6.83,0,3,4,5,57,4,1,0,Not Placed
38912.0,23.0,Female,MCA,Civil,7.68,2,4,6,5,72,5,2,0,Placed
36430.0,18.0,Female,B.Sc,CSE,6.05,0,3,4,5,75,6,1,3,Not Placed
15802.0,240.0,Male,B.Sc,Civil,6.91,1,3,5,6,66,5,2,0,Placed
22654.0,22.0,Male,MCA,ECE,4.93,0,2,2,3,54,5,1,3,Not Placed
21589.0,,Male,B.Tech,CSE,6.99,0,4,6,5,56,4,2,1,Placed
41736.0,21.0,Male,MCA,Civil,8.06,2,5,7,6,92,7,2,0,Placed
181.0,22.0,Female,BCA,ME,6.38,2,4,6,5,82,4,2,2,Not Placed
41076.0,22.0,Male,BCA,CSE,6.91,1,3,5,8,69,5,2,1,Placed
36730.0,,,BCA,ME,7.77,2,4,7,7,92,6,2,1,Placed
8807.0,22.0,Male,MCA,ECE,7.77,1,5,8,4,78,3,2,0,Not Placed
500000.0,18.0,Female,BCA,IT,7.79,1,4,7,7,65,6,2,0,Placed
21302.0,22.0,Female,B.Tech,CSE,7.02,1,4,6,7,67,6,2,0,Placed
11143.0,24.0,,B.Sc,CSE,5.77,0,3,6,7,60,6,2,1,Not Placed
6089.0,20.0,Female,B.Tech,IT,7.5,1,4,7,7,87,5,2,0,Placed
41058.0,21.0,Female,MCA,ME,7.52,1,4,5,3,90,6,2,1,Not Placed
29281.0,23.0,Male,B.Tech,CSE,7.68,3,5,9,4,78,6,3,0,Not Placed
48482.0,18.0,,BCA,IT,9.09,1,6,9,6,85,7,3,1,Placed
41802.0,19.0,Male,MCA,Civil,6.8,0,3,4,4,61,6,1,0,Not Placed
18980.0,21.0,Male,MCA,CSE,8.06,1,5,7,4,79,6,2,0,Not Placed
26435.0,18.0,Male,B.Sc,IT,6.57,0,4,6,3,74,4,2,1,Not Placed
,24.0,Male,B.Tech,CSE,8.07,2,5,7,5,78,4,2,0,Placed
3936.0,23.0,Female,BCA,ECE,6.59,0,3,4,4,69,6,1,2,Not Placed
,24.0,Male,B.Sc,IT,7.08,2,4,6,6,60,5,2,2,Not Placed
1851.0,23.0,Male,B.Sc,Civil,8.98,1,4,5,9,92,4,2,0,Placed
3369.0,22.0,Female,B.Sc,Civil,8.03,2,4,5,5,67,6,2,0,Placed
500000.0,20.0,Female,MCA,CSE,5.9,0,4,7,7,55,5,2,1,Not Placed
38690.0,21.0,Male,B.Sc,ME,7.77,3,4,7,7,75,5,2,0,Placed
17023.0,23.0,Male,MCA,ME,5.46,0,2,2,7,54,5,1,3,Not Placed
20843.0,22.0,Male,BCA,ECE,7.02,1,4,7,7,72,5,2,2,Not Placed
14770.0,18.0,Female,B.Tech,CSE,8.04,1,6,10,5,78,6,3,0,Placed
3401.0,23.0,Female,B.Tech,ECE,6.15,0,3,4,4,67,5,1,1,Not Placed
44648.0,18.0,Male,B.Sc,ME,6.1,0,3,4,6,67,8,1,1,Not Placed
,22.0,Female,B.Tech,ECE,8.25,1,5,9,4,83,6,3,0,Not Placed
48013.0,21.0,Male,BCA,CSE,5.61,0,3,6,5,54,6,2,2,Not Placed
1400.0,18.0,Male,BCA,IT,6.95,0,3,4,8,74,3,1,1,Not Placed
21781.0,23.0,Male,MCA,ECE,8.61,2,5,9,5,98,6,3,0,Placed
3886.0,18.0,Male,B.Sc,ECE,6.68,2,3,5,3,58,6,1,1,Not Placed
46617.0,,Female,B.Sc,Civil,7.56,0,3,4,6,79,6,1,1,Not Placed
27559.0,22.0,Female,B.Tech,Civil,5.65,0,3,4,5,60,5,1,2,Not Placed
40611.0,19.0,Male,B.Sc,Civil,7.71,2,4,5,7,78,7,2,1,Placed
40827.0,24.0,Male,MCA,IT,7.42,2,5,9,7,88,4,3,0,Placed
,20.0,Female,MCA,ME,5.36,0,2,2,7,39,6,0,1,Not Placed
2465.0,22.0,Male,BCA,ME,7.25,0,4,5,3,64,9,2,0,Not Placed
40102.0,,,B.Sc,ME,7.26,1,4,6,5,69,4,2,0,Placed
29056.0,21.0,Female,BCA,ME,6.53,0,3,5,6,62,7,2,0,Placed
24425.0,19.0,Male,B.Tech,IT,6.38,1,4,6,5,64,7,2,1,Not Placed
1353.0,21.0,Female,B.Tech,IT,5.24,1,3,5,5,49,5,1,1,Not Placed
7056.0,22.0,Female,B.Tech,Civil,7.78,0,4,6,6,78,6,2,2,Not Placed
45953.0,19.0,Female,MCA,ECE,6.98,1,3,5,6,73,5,2,0,Placed
12243.0,19.0,Male,B.Sc,ME,6.87,0,3,5,4,54,5,1,0,Not Placed
,22.0,Male,B.Sc,ECE,7.01,0,4,6,6,92,6,2,0,Placed
38013.0,20.0,Male,B.Tech,ECE,7.54,0,4,6,5,65,4,2,0,Placed
48423.0,21.0,Male,BCA,CSE,6.78,2,5,9,4,63,8,3,0,Not Placed
45799.0,24.0,Male,B.Tech,CSE,6.65,0,4,8,7,62,5,2,0,Placed
25183.0,,Female,BCA,ME,6.47,1,4,6,4,63,4,2,2,Not Placed
4378.0,19.0,,MCA,IT,8.23,2,5,7,7,97,7,2,0,Placed
500000.0,24.0,,B.Sc,ME,6.08,0,4,6,6,63,7,2,1,Not Placed
29047.0,22.0,Male,BCA,ME,6.69,1,3,3,6,76,8,1,0,Not Placed
44719.0,24.0,Male,B.Tech,ME,7.7,0,4,5,10,81,4,2,0,Placed
44368.0,23.0,Male,B.Tech,Civil,7.22,0,4,5,8,80,5,2,0,Placed
23253.0,23.0,Female,B.Tech,CSE,6.08,1,4,6,5,56,6,2,3,Not Placed
8012.0,21.0,Female,B.Tech,IT,7.2,0,4,6,4,74,5,2,0,Not Placed
500000.0,18.0,Female,B.Tech,ME,6.01,1,3,5,7,49,6,1,2,Not Placed
13922.0,24.0,Male,BCA,IT,6.66,2,4,6,4,61,7,2,0,Not Placed
25280.0,23.0,Male,B.Tech,ECE,7.91,1,5,10,5,87,4,3,0,Placed
19266.0,,Male,MCA,Civil,8.33,1,4,5,7,79,7,2,0,Placed
262.0,22.0,Female,BCA,IT,6.31,1,5,9,4,57,2,2,2,Not Placed
25958.0,21.0,Male,MCA,ME,7.6,0,4,6,8,86,5,2,1,Placed
44445.0,19.0,Female,B.Sc,ME,6.86,0,3,3,7,64,5,1,2,Not Placed
,18.0,Female,BCA,IT,8.32,3,5,9,7,77,7,3,0,Placed
25088.0,22.0,Female,B.Sc,IT,7.96,2,5,8,5,73,7,2,0,Placed
11927.0,20.0,Female,BCA,IT,5.9,0,4,7,7,63,5,2,2,Not Placed
47050.0,24.0,,MCA,ECE,7.67,2,5,8,7,56,6,2,2,Not Placed
39646.0,22.0,Male,B.Tech,ECE,5.91,1,3,6,7,50,6,2,1,Not Placed
36791.0,22.0,Female,BCA,IT,7.52,1,3,3,5,68,4,1,0,Not Placed
,21.0,Male,MCA,ECE,6.73,0,4,7,4,48,7,2,0,Not Placed
16299.0,19.0,,B.Sc,ECE,8.23,0,4,4,6,72,6,1,0,Not Placed
1011.0,,,B.Tech,CSE,6.39,0,3,4,6,71,4,1,1,Not Placed
43890.0,24.0,Female,B.Tech,CSE,5.98,1,4,7,8,54,6,2,2,Not Placed
12483.0,22.0,Female,MCA,ECE,6.87,0,3,5,7,68,4,2,0,Placed
16145.0,22.0,,MCA,IT,8.23,2,5,7,6,76,5,2,0,Placed
5026.0,22.0,Female,BCA,CSE,6.79,0,4,6,5,62,5,2,2,Not Placed
14088.0,,Male,BCA,Civil,7.96,0,3,3,4,71,5,1,0,Not Placed
4519.0,23.0,Female,B.Sc,Civil,7.5,2,4,6,4,79,5,2,0,Not Placed
29228.0,23.0,Male,BCA,ECE,6.27,0,3,4,7,70,6,1,2,Not Placed
20788.0,20.0,Female,B.Tech,ECE,7.34,2,4,6,8,71,4,2,1,Placed
15663.0,18.0,Male,B.Sc,CSE,6.85,1,3,5,4,65,4,2,1,Not Placed
47354.0,21.0,Female,MCA,ECE,9.03,3,5,7,7,75,6,2,0,Placed
,20.0,Female,B.Tech,Civil,5.52,1,3,4,4,63,7,1,2,Not Placed
27233.0,24.0,Male,B.Tech,Civil,7.74,1,4,7,7,74,6,2,0,Placed
19689.0,24.0,Female,B.Sc,Civil,7.38,1,3,4,3,90,6,2,2,Not Placed
35969.0,19.0,Male,BCA,CSE,7.03,0,3,4,7,49,5,1,0,Not Placed
13.0,21.0,Female,B.Tech,ME,7.92,1,5,8,6,82,5,3,1,Placed
500000.0,18.0,Male,BCA,ME,7.96,0,3,4,5,82,5,2,0,Not Placed
13236.0,18.0,Female,B.Sc,IT,6.13,1,3,5,8,63,7,2,2,Not Placed
32645.0,21.0,Male,B.Tech,ECE,7.08,1,4,6,4,66,6,2,0,Not Placed
,22.0,Male,B.Sc,ME,6.19,0,4,6,5,72,4,2,2,Not Placed
1335.0,22.0,Male,BCA,ME,6.55,0,5,9,6,61,6,3,0,Placed
42892.0,,Female,B.Sc,CSE,7.11,2,4,6,7,84,4,2,0,Placed
47766.0,,Female,B.Tech,ME,7.31,1,4,5,6,82,5,2,0,Placed
37111.0,22.0,Female,B.Tech,Civil,6.76,2,3,5,8,78,8,2,0,Placed
,23.0,Male,MCA,ME,6.22,0,3,4,5,62,5,1,1,Not Placed
5817.0,18.0,Female,BCA,Civil,8.55,2,5,8,7,79,5,2,0,Placed
2893.0,24.0,Female,B.Tech,ECE,6.59,0,5,9,6,73,6,3,1,Placed
33483.0,,Female,BCA,ME,6.63,0,3,5,5,71,8,2,0,Placed
32215.0,20.0,Male,B.Sc,IT,6.48,0,4,7,7,70,3,2,3,Not Placed
11511.0,18.0,Female,MCA,ME,6.04,0,3,4,4,53,6,1,2,Not Placed
39341.0,22.0,Male,MCA,Civil,5.51,0,2,1,6,53,5,0,2,Not Placed
16243.0,21.0,Male,BCA,ECE,6.52,1,3,5,4,71,8,2,0,Not Placed
24120.0,22.0,Male,BCA,IT,6.61,0,3,5,2,71,7,2,1,Not Placed
24248.0,21.0,Female,BCA,IT,9.08,1,5,8,4,90,5,3,0,Not Placed
21669.0,23.0,Female,B.Sc,IT,5.39,0,3,6,5,62,6,2,3,Not Placed
30715.0,24.0,Male,B.Sc,CSE,7.85,1,5,9,7,96,3,3,1,Placed
25566.0,18.0,Male,BCA,ECE,7.66,1,4,6,4,69,5,2,0,Not Placed
303.0,18.0,Male,B.Tech,ME,6.0,0,3,4,6,59,3,1,2,Not Placed
13177.0,21.0,Female,B.Sc,ME,7.11,1,4,5,5,72,7,2,0,Placed
46727.0,20.0,Male,B.Tech,IT,5.78,1,3,6,5,39,4,1,3,Not Placed
500000.0,20.0,Female,B.Sc,ECE,5.77,0,3,5,5,66,6,2,3,Not Placed
15744.0,22.0,Male,B.Sc,ECE,5.55,0,3,4,7,56,6,1,1,Not Placed
11603.0,18.0,Female,B.Tech,ECE,7.46,0,3,4,7,66,6,1,0,Not Placed
28228.0,24.0,Female,B.Sc,Civil,6.32,0,3,5,7,83,3,2,2,Not Placed
68.0,20.0,Female,B.Sc,ME,8.67,0,4,6,4,82,5,2,0,Not Placed
14055.0,24.0,Male,MCA,Civil,6.46,0,4,6,3,62,7,2,1,Not Placed
34685.0,24.0,Female,B.Sc,CSE,6.14,1,3,4,5,62,6,1,2,Not Placed
37389.0,22.0,,B.Tech,CSE,6.55,0,4,6,2,57,4,2,0,Not Placed
,24.0,Female,BCA,ECE,7.4,1,4,6,6,65,4,2,1,Placed
,240.0,Female,BCA,IT,6.85,0,4,7,4,68,4,2,0,Not Placed
,24.0,Female,B.Sc,CSE,6.9,1,4,7,5,84,5,2,2,Not Placed
43987.0,18.0,Male,MCA,ME,7.79,1,5,8,6,91,7,3,2,Not Placed
1304.0,20.0,Male,BCA,Civil,6.03,0,3,4,4,58,5,1,1,Not Placed
32637.0,240.0,Male,B.Sc,ECE,8.02,1,5,9,6,88,4,3,0,Placed
10635.0,24.0,Male,B.Tech,CSE,7.12,0,3,4,6,57,8,1,0,Not Placed
,20.0,Female,BCA,Civil,6.27,1,2,2,4,51,6,1,3,Not Placed
34601.0,21.0,,BCA,IT,4.66,0,3,6,5,45,3,2,3,Not Placed
16732.0,18.0,,B.Sc,ECE,6.07,0,3,3,6,59,4,1,1,Not Placed
41716.0,23.0,Male,MCA,ME,4.57,1,1,1,4,46,6,0,3,Not Placed
19928.0,20.0,,B.Sc,Civil,5.79,1,2,1,4,63,5,1,1,Not Placed
14810.0,23.0,Male,MCA,ME,7.43,1,4,5,5,72,5,2,0,Placed
21268.0,19.0,Male,BCA,CSE,6.08,2,4,6,6,54,6,2,2,Not Placed
,21.0,Female,B.Sc,CSE,6.7,0,4,7,8,66,4,2,2,Not Placed
33522.0,21.0,Male,B.Sc,ECE,5.95,0,2,3,4,41,4,1,2,Not Placed
31143.0,23.0,Male,BCA,CSE,6.69,0,4,6,6,89,7,2,0,Placed
40912.0,21.0,Male,BCA,ECE,6.86,0,3,5,8,64,6,2,0,Placed
43006.0,20.0,Male,MCA,ECE,7.77,2,4,7,4,85,8,2,0,Not Placed
33761.0,20.0,Female,BCA,CSE,7.22,2,4,7,7,63,5,2,0,Placed
28607.0,23.0,Male,B.Sc,ECE,7.46,0,4,5,4,67,6,2,1,Not Placed
35525.0,,Female,B.Tech,ECE,6.55,2,4,7,6,77,5,2,0,Placed
47851.0,24.0,,B.Tech,CSE,6.22,1,4,8,6,54,8,2,1,Not Placed
28575.0,,Female,B.Tech,ME,8.02,1,6,10,6,75,5,3,0,Placed
,22.0,Female,BCA,IT,7.92,2,5,8,7,78,5,2,0,Placed
9458.0,19.0,Male,B.Tech,CSE,6.87,0,4,6,4,55,6,2,0,Not Placed
47901.0,21.0,Male,B.Tech,ME,7.26,3,4,7,6,82,5,2,1,Placed
31046.0,20.0,Male,B.Sc,ME,7.72,1,4,6,5,73,8,2,1,Placed
43440.0,19.0,Female,B.Tech,CSE,8.27,2,6,10,6,92,3,3,0,Placed
47536.0,20.0,Male,B.Sc,ECE,7.79,0,4,5,5,95,5,2,1,Placed
30683.0,19.0,Female,B.Sc,ECE,7.87,3,5,8,4,75,6,2,1,Not Placed
4798.0,23.0,Male,B.Sc,ECE,6.28,1,3,5,4,57,4,1,2,Not Placed
5536.0,,Female,BCA,ECE,7.47,2,4,5,3,71,6,2,1,Not Placed
10715.0,20.0,Female,B.Tech,ME,6.99,1,3,5,7,61,5,2,0,Placed
21223.0,23.0,,B.Sc,ECE,6.43,0,3,5,5,64,7,2,1,Not Placed
28623.0,19.0,Male,MCA,ME,5.79,0,3,4,6,68,3,1,1,Not Placed
48332.0,22.0,Female,BCA,CSE,7.67,1,5,9,5,71,4,3,0,Placed
42762.0,23.0,Female,B.Tech,IT,7.12,1,4,5,6,73,6,2,0,Placed
14883.0,20.0,Male,BCA,CSE,7.97,3,5,10,6,84,4,3,0,Placed
9981.0,23.0,Male,MCA,IT,8.19,1,5,7,8,75,4,2,0,Placed
48472.0,19.0,Male,BCA,ECE,6.32,0,4,7,2,86,7,2,2,Not Placed
49323.0,24.0,Female,B.Sc,Civil,7.86,1,4,5,5,81,6,2,1,Placed
2237.0,18.0,Female,B.Sc,Civil,6.78,1,3,5,3,65,4,2,0,Not Placed
36810.0,24.0,Female,B.Sc,CSE,7.98,2,5,8,9,82,4,3,1,Placed
41949.0,,Female,BCA,CSE,6.49,1,5,9,5,70,5,3,3,Not Placed
48520.0,24.0,Female,B.Tech,Civil,8.75,0,4,6,6,88,5,2,1,Placed
45758.0,19.0,Female,BCA,ECE,8.63,1,5,9,7,74,6,3,0,Placed
45328.0,18.0,Female,MCA,IT,8.38,2,5,8,5,91,7,3,0,Placed
1295.0,23.0,Male,MCA,IT,6.82,1,4,6,4,77,6,2,0,Not Placed
7123.0,,Female,BCA,CSE,6.04,0,4,8,4,76,4,2,2,Not Placed
30796.0,23.0,Male,B.Sc,IT,7.76,1,5,9,9,88,7,3,2,Not Placed
31471.0,20.0,Female,MCA,IT,6.63,1,4,8,6,66,6,2,0,Placed
44959.0,24.0,Female,B.Sc,CSE,7.0,2,5,9,5,49,6,2,0,Not Placed
48231.0,24.0,Male,MCA,CSE,6.42,0,4,6,3,67,5,2,2,Not Placed
43265.0,,Male,BCA,ME,8.34,2,4,5,7,74,5,2,0,Placed
44070.0,21.0,Female,BCA,CSE,7.39,1,4,7,6,78,7,2,0,Placed
5677.0,18.0,Female,MCA,CSE,6.33,0,4,8,3,67,8,2,1,Not Placed
47712.0,19.0,Male,B.Tech,Civil,4.56,0,2,4,3,58,7,1,1,Not Placed
,20.0,Female,BCA,CSE,5.79,0,3,5,8,44,6,1,3,Not Placed
10061.0,22.0,Male,MCA,IT,6.53,0,4,7,1,80,3,2,0,Not Placed
14631.0,23.0,Male,MCA,CSE,6.72,0,4,6,6,45,7,2,0,Not Placed
20722.0,,Male,B.Sc,ME,5.73,0,2,2,5,72,6,1,1,Not Placed
42811.0,19.0,Female,BCA,ECE,7.08,1,4,5,6,75,6,2,2,Not Placed
23255.0,18.0,Female,MCA,ECE,8.35,1,5,8,5,100,2,3,0,Placed
45720.0,24.0,Male,MCA,ECE,5.24,0,2,3,3,45,6,1,2,Not Placed
26279.0,18.0,Male,MCA,CSE,6.52,1,4,6,6,63,6,2,0,Placed
31999.0,,Female,B.Sc,ME,6.67,0,3,3,7,63,6,1,0,Not Placed
24652.0,20.0,Female,B.Sc,IT,6.89,0,5,9,2,67,4,3,0,Not Placed
45773.0,19.0,Male,B.Tech,CSE,7.31,2,4,7,6,72,5,2,1,Placed
,19.0,Male,MCA,ME,5.59,0,3,6,5,41,7,2,1,Not Placed
5391.0,20.0,Female,B.Sc,CSE,5.53,1,3,5,5,61,5,2,2,Not Placed
49787.0,23.0,Female,B.Tech,ME,5.9,2,3,5,6,41,3,1,3,Not Placed
41557.0,19.0,Female,MCA,CSE,8.46,0,4,6,2,92,7,2,0,Not Placed
35332.0,19.0,Female,B.Tech,IT,6.9,0,5,9,10,60,5,3,0,Placed
33852.0,22.0,Female,MCA,CSE,6.26,0,4,7,6,61,5,2,1,Not Placed
28293.0,18.0,Male,B.Tech,CSE,6.87,0,4,7,6,65,7,2,0,Placed
35230.0,21.0,Female,B.Tech,IT,6.22,0,3,4,6,63,5,1,2,Not Placed
42859.0,19.0,,MCA,Civil,8.16,0,4,6,4,100,5,2,0,Not Placed
15167.0,24.0,Female,B.Tech,ECE,6.24,0,3,4,4,63,2,1,2,Not Placed
,24.0,Female,BCA,CSE,7.35,1,4,7,8,77,5,2,0,Placed
48963.0,24.0,Male,B.Sc,ECE,6.7,0,3,5,6,76,6,2,1,Placed
20491.0,21.0,Female,B.Tech,IT,7.33,0,4,5,4,85,7,2,2,Not Placed
16928.0,18.0,,B.Sc,IT,9.12,3,6,9,2,83,4,3,1,Not Placed
13083.0,21.0,Male,B.Sc,ME,7.41,0,3,4,4,57,5,1,1,Not Placed
14794.0,19.0,Male,B.Sc,ME,7.29,1,4,5,5,82,6,2,2,Not Placed
37914.0,20.0,Female,BCA,IT,7.31,3,5,9,5,72,4,3,0,Placed
17413.0,,Female,MCA,ECE,6.1,0,3,3,5,52,4,1,2,Not Placed
22990.0,21.0,Male,B.Tech,CSE,8.98,2,5,8,4,75,5,2,0,Not Placed
20998.0,20.0,Female,B.Tech,CSE,6.92,1,3,5,4,49,6,1,2,Not Placed
1929.0,20.0,Male,MCA,ECE,7.81,0,4,5,5,57,6,1,1,Placed
30107.0,20.0,Female,B.Sc,CSE,7.64,1,5,9,7,90,6,3,0,Placed
14126.0,23.0,Female,B.Tech,ECE,7.53,1,4,7,5,61,5,2,0,Placed
18321.0,19.0,Male,BCA,ECE,8.71,1,5,8,4,88,6,3,0,Not Placed
44882.0,24.0,Female,MCA,ECE,7.09,1,4,5,4,66,6,2,0,Not Placed
8633.0,23.0,Female,B.Sc,IT,7.51,2,4,5,5,75,5,2,0,Placed
14387.0,19.0,Male,B.Sc,ECE,8.32,1,4,5,3,69,4,2,0,Not Placed
,21.0,Female,B.Sc,IT,4.75,1,3,7,4,50,7,2,1,Not Placed
34239.0,21.0,Male,BCA,Civil,4.62,0,2,3,5,45,6,1,3,Not Placed
269.0,19.0,Female,BCA,ECE,5.86,0,3,4,5,58,7,1,1,Not Placed
35504.0,20.0,Male,B.Sc,ECE,6.76,1,2,2,5,56,7,1,2,Not Placed
42712.0,22.0,Female,B.Tech,CSE,7.22,2,5,9,7,76,7,3,0,Placed
